	early planula	late planula	polyp	early strobila	late strobila	ephyra	juvenile
sp|Q9QWG7|ST1B1_MOUSE^sp|Q9QWG7|ST1B1_MOUSE^Q:151-975	0.6615	0.6635	0.6893	2.827	25.0033	18.4847	13.3365
evm.model.Seg779.6	0.4545	0.16	0.9987	0.3007	1.6803	1.3457	1.252
evm.model.Seg782.8	0.5205	0.3305	3.3857	2.465	2.6697	1.6437	1.5265
sp|P18292|THRB_RAT^sp|P18292|THRB_RAT^Q:42-560	5.046	1.4145	173.2477	138.299	105.5623	114.7917	70.0355
evm.model.Seg7851.1	0.43	0.435	0.5273	0.8993	2.254	1.7723	2.4265
sp|Q9JJ78|TOPK_MOUSE^sp|Q9JJ78|TOPK_MOUSE^Q:10-981	0.252	0.0	0.519	3.3897	3.215	0.9387	1.3355
sp|Q8BJS8|MTBP_MOUSE^sp|Q8BJS8|MTBP_MOUSE^Q:166-1728	0.0	0.1565	0.7957	0.668	0.398	1.663	2.4425
sp|Q8BGY9|SC5A7_MOUSE^sp|Q8BGY9|SC5A7_MOUSE^Q:360-1673	0.1225	0.0345	0.8027	1.1657	4.0727	14.757	26.4865
evm.model.Seg793.3	1.0915	0.2285	0.5623	2.111	0.211	0.5387	3.5245
sp|Q8IZF6|AGRG4_HUMAN^sp|Q8IZF6|AGRG4_HUMAN^Q:229-2079	1.017	0.761	1.2217	1.3487	4.503	3.8863	4.5555
sp|I0IUP3|MCM8_CHICK^sp|I0IUP3|MCM8_CHICK^Q:187-2472	0.7845	1.053	1.2317	5.4337	2.8013	1.6483	2.0165
sp|Q5R9H4|A1CF_PONAB^sp|Q5R9H4|A1CF_PONAB^Q:483-2003	0.0	4.585	4.456	2.2187	3.7057	2.9373	6.702
evm.model.Seg798.12.1.57f48f7e	0.0775	0.082	1.6577	1.0763	1.0017	2.9023	1.163
evm.model.Seg80.7	4.199	5.2375	2.5623	7.9257	34.8303	26.2537	20.1345
evm.model.Seg8078.1	0.2195	0.0	0.051	0.3757	2.7437	1.378	1.1635
evm.model.Seg8078.2	0.51	0.0	0.5777	3.0907	18.338	7.0113	6.521
evm.model.Seg811.2	1.973	1.205	5.868	3.5993	7.3533	16.826	11.166
sp|B8WI85|USOM7_ACRMI^sp|B8WI85|USOM7_ACRMI^Q:1012-1986	0.058	0.017	0.1753	0.3067	2.4177	1.5117	3.6765
sp|B8WI85|USOM7_ACRMI^sp|B8WI85|USOM7_ACRMI^Q:547-1536	0.5485	0.072	0.974	1.7383	9.174	6.3023	6.6625
evm.model.Seg8208.1	1.227	0.0	0.077	2.5183	1.981	6.3627	2.09
sp|O95954|FTCD_HUMAN^sp|O95954|FTCD_HUMAN^Q:160-1320	7.584	0.7365	5.095	13.2963	9.674	9.4057	6.7415
sp|P00774|CEL2A_RAT^sp|P00774|CEL2A_RAT^Q:339-1034	0.6795	0.155	103.1893	79.4743	32.409	17.5433	63.8635
sp|Q5HZE0|MCATL_RAT^sp|Q5HZE0|MCATL_RAT^Q:1-864	2.817	0.7385	0.528	0.947	18.1283	11.9683	14.2445
sp|O93430|GLRA1_DANRE^sp|O93430|GLRA1_DANRE^Q:1081-2277	0.181	0.265	0.354	1.122	0.782	1.0263	0.4275
sp|Q9SKC3|ARI9_ARATH^sp|Q9SKC3|ARI9_ARATH^Q:2030-2695	9.426	7.7495	7.3967	1.9037	3.1497	38.4613	18.6595
sp|Q9ASR4|BCAL2_ARATH^sp|Q9ASR4|BCAL2_ARATH^Q:187-939	18.487	5.9125	6.8273	4.7203	13.1453	82.3217	61.1535
evm.model.Seg84.1	0.213	0.154	0.2053	0.028	0.7193	1.8993	2.459
evm.model.Seg841.19	16.801	6.911	20.2033	25.119	21.9883	33.23	18.2925
sp|G8HTB6|ZPP_ACRMI^sp|G8HTB6|ZPP_ACRMI^Q:193-924	6.3885	2.0075	5.05	16.548	85.4683	89.919	243.1185
sp|Q8C2Q3|RBM14_MOUSE^sp|Q8C2Q3|RBM14_MOUSE^Q:10-213	1.442	2.0585	2.023	12.7097	8.621	3.6067	7.3235
sp|P28840|NEC1_RAT^sp|P28840|NEC1_RAT^Q:266-1207	0.0	0.0	0.7953	1.043	1.0143	3.609	5.3755
sp|Q9TWL9|COMA_CONMA^sp|Q9TWL9|COMA_CONMA^Q:183-341	3.7465	0.265	25.7483	11.522	44.347	48.073	82.169
evm.model.Seg8537.1	2.568	0.7485	1.6757	5.0603	4.1247	5.2577	2.94
sp|Q2TBP4|POC1A_BOVIN^sp|Q2TBP4|POC1A_BOVIN^Q:16-1188	10.5505	5.147	7.4517	20.2243	10.2857	7.769	22.695
sp|Q8QGQ7|BMAL2_CHICK^sp|Q8QGQ7|BMAL2_CHICK^Q:355-1413	1.595	0.0335	0.175	1.0517	0.6423	1.5427	0.8535
sp|A0JMP0|ATHL1_DANRE^sp|A0JMP0|ATHL1_DANRE^Q:1-459	0.8415	0.7635	2.223	6.403	4.511	5.561	3.896
sp|Q6DFV8|VWDE_MOUSE^sp|Q6DFV8|VWDE_MOUSE^Q:1714-3444	0.2155	0.021	0.9633	0.3847	0.215	0.2877	2.0175
sp|O70497|FCN2_MOUSE^sp|O70497|FCN2_MOUSE^Q:1234-1833	1.8955	0.989	3.186	4.558	4.476	4.6083	7.202
evm.model.Seg874.7	0.279	0.0345	0.1757	1.176	1.08	0.803	0.85
evm.model.Seg880.3	37.4925	45.696	26.851	29.1997	7.9417	18.143	205.084
sp|Q9C102|GLT1_SCHPO^sp|Q9C102|GLT1_SCHPO^Q:17-5932	15.4675	11.053	6.681	4.5233	2.92	12.2627	45.561
sp|O70497|FCN2_MOUSE^sp|O70497|FCN2_MOUSE^Q:46-681	0.4575	0.172	5.399	4.8967	4.9517	10.2127	12.571
evm.model.Seg885.3	5.2695	2.4185	44.0997	885.6107	1710.9453	2104.6987	338.0915
sp|P19320|VCAM1_HUMAN^sp|P19320|VCAM1_HUMAN^Q:592-1167	0.0	0.298	0.4193	0.5077	0.3573	0.3983	1.205
evm.model.Seg888.27	3.6515	8.7515	10.3617	14.3033	9.143	7.272	8.98
evm.model.Seg888.4	5.359	0.7365	2.0153	3.066	4.0343	6.9953	4.0935
sp|Q8K0H1|S47A1_MOUSE^sp|Q8K0H1|S47A1_MOUSE^Q:336-1607	0.105	0.4435	0.8263	13.428	7.273	3.752	5.4895
sp|P62597|POTE1_CHICK^sp|P62597|POTE1_CHICK^Q:1-687	5.1205	2.775	20.0237	9.3267	23.6923	58.045	50.367
sp|Q9Y226|S22AD_HUMAN^sp|Q9Y226|S22AD_HUMAN^Q:268-1716	9.395	7.9735	10.0543	31.6623	30.0987	20.763	22.9695
sp|Q9SY73|PTALR_ARATH^sp|Q9SY73|PTALR_ARATH^Q:1-435	0.252	0.0	6.9443	27.191	2.638	6.5247	9.556
sp|Q9Y248|PSF2_HUMAN^sp|Q9Y248|PSF2_HUMAN^Q:84-623	3.2375	2.4195	2.785	9.711	4.4727	6.0007	16.2335
sp|Q9CQV3|SPB11_MOUSE^sp|Q9CQV3|SPB11_MOUSE^Q:79-1218(879)	23.7755	12.6785	3.7373	3.5083	71.2857	8.7753	61.864
sp|Q8AV58|SDK1_CHICK^sp|Q8AV58|SDK1_CHICK^Q:1048-4035	0.2665	0.0445	0.3623	0.4903	0.6577	3.0303	2.114
sp|P82251|BAT1_HUMAN^sp|P82251|BAT1_HUMAN^Q:586-1830	1.8695	0.859	0.938	3.652	8.795	13.1913	10.4075
sp|Q9C0G6|DYH6_HUMAN^sp|Q9C0G6|DYH6_HUMAN^Q:1-1068	17.1935	1.902	10.087	14.458	12.8677	17.1003	19.0205
sp|Q7XUW4|KOR2_ORYSJ^sp|Q7XUW4|KOR2_ORYSJ^Q:857-1228	0.5405	0.7765	0.9987	2.3343	7.0993	5.6967	3.5285
evm.model.Seg9180.1	6.5815	1.1395	4.69	9.1987	8.8557	10.4307	22.7455
sp|P78504|JAG1_HUMAN^sp|P78504|JAG1_HUMAN^Q:456-1886	0.058	0.0985	0.0577	0.2127	5.4283	4.0713	2.5315
sp|P10041|DL_DROME^sp|P10041|DL_DROME^Q:567-1511	0.1045	0.065	0.247	0.172	1.1213	1.2443	2.08
sp|B3EWZ3|CADN_ACRMI^sp|B3EWZ3|CADN_ACRMI^Q:276-1595(887)	0.5505	0.088	0.5867	0.0133	0.234	23.094	26.0685
evm.model.Seg9251.1	181.287	36.5475	99.5	284.7637	202.8497	1252.309	862.7915
evm.model.Seg9276.1	0.6265	0.0	0.0	2.4737	3.2683	3.178	2.238
evm.model.Seg9342.1	0.271	0.2925	5.0797	3.454	4.35	4.1103	5.777
sp|Q9BX70|BTBD2_HUMAN^sp|Q9BX70|BTBD2_HUMAN^Q:52-1176	0.071	0.0375	0.1063	0.0063	1.258	0.61	0.873
sp|Q6F754|GBTR_ACIAD^sp|Q6F754|GBTR_ACIAD^Q:633-2222	20.4375	12.328	6.1267	8.1293	15.412	40.5137	53.9375
evm.model.Seg943.3	0.4545	0.345	0.428	1.7663	1.155	1.3233	0.9935
sp|Q25434|FP1_MYTCO^sp|Q25434|FP1_MYTCO^Q:1211-2209	0.5515	0.1785	0.1893	1.608	6.0887	1.936	4.269
sp|Q86UP6|CUZD1_HUMAN^sp|Q86UP6|CUZD1_HUMAN^Q:2-202	0.318	0.547	0.6483	2.98	9.9783	19.2653	19.889
evm.model.Seg961.5	2.1145	2.2715	18.7937	33.308	33.7977	16.22	30.2985
sp|Q0II86|SNP29_BOVIN^sp|Q0II86|SNP29_BOVIN^Q:22-672	0.163	0.0	2.5227	0.0	1.1553	8.0037	3.8865
sp|P20273|CD22_HUMAN^sp|P20273|CD22_HUMAN^Q:1069-1566	0.167	0.1775	0.9777	0.943	0.6623	0.5047	0.885
sp|Q24799|MYPH_ECHGR^sp|Q24799|MYPH_ECHGR^Q:1039-1602	11.802	4.8065	135.3987	54.0133	61.8983	25.4723	57.5895
sp|Q80TB7|ZSWM6_MOUSE^sp|Q80TB7|ZSWM6_MOUSE^Q:2-2686	0.7055	5.8595	5.6407	14.3317	11.3787	14.525	11.2065
sp|Q0P4P2|FBCD1_XENTR^sp|Q0P4P2|FBCD1_XENTR^Q:1049-1693	0.1515	0.349	1.7077	2.114	2.9513	3.3323	3.5055
evm.model.Seg997.16	2.681	0.6895	3.5027	2.28	4.9327	6.18	7.8345
